,module_color,kME_in_own_module,kWithin
Gene.502,black,0.8809163499389226,22.772661668006076
Gene.503,blue,0.9412433759030566,20.635772833576468
Gene.504,blue,-0.010988706900880671,0.2246390929619578
Gene.505,black,0.9120338407661001,5.8703175808541594
Gene.506,grey,-0.4259456550587426,0.010852544757303236
Gene.507,black,0.8524355505246982,2.4362440551130358
Gene.508,darkgreen,0.8117089513025982,7.613693285691591
Gene.509,darkmagenta,0.9338730698888976,8.680796737805723
Gene.510,grey,0.13020319245625067,0.06886815064569884
Gene.511,darkgreen,0.5655114446569189,0.8276563422949538
Gene.512,blue,0.956774783728067,28.823427134134675
Gene.513,blue,0.9748013643039789,30.998994986597282
Gene.514,blue,0.9641340936463658,0.3450508463642209
Gene.515,blue,0.7511605104140691,18.73637003163304
Gene.516,black,0.8263873463699866,1.3543530504290635
Gene.517,blue,0.5881811921813853,2.490307629011805
Gene.518,grey,-0.9095094149145898,0.01362798070514977
Gene.519,darkgreen,0.9201562026610607,8.153672064355955
Gene.520,grey,-0.9216235916043005,0.0023098638102668307
Gene.521,darkgreen,0.9678478996689699,0.8003206012176998
Gene.522,darkmagenta,0.8728601189493496,13.79682642334972
Gene.523,darkmagenta,0.9626023775898013,5.840651610932842
Gene.524,grey,0.9397021918885555,0.06382821641437741
Gene.525,darkgreen,0.8713447135234693,9.02283929671683
Gene.526,blue,0.8662279945810729,7.189193686060425
Gene.527,grey,-0.2518075769789606,0.03472321126155051
Gene.528,blue,0.9231740306060231,28.84330802484627
Gene.529,black,0.6750860369208925,0.731644697171752
Gene.530,grey,0.11425957177257955,0.02896644480576511
Gene.531,blue,0.8952382297853223,3.2006439072647965
Gene.532,black,0.9465663589756653,1.9667920600442683
Gene.533,darkmagenta,0.5721316745256485,2.2784277143914293
Gene.534,blue,0.8642231360115864,18.503723194300225
Gene.535,black,0.519041708595084,3.5504430335388473
Gene.536,grey,-0.8087720207776883,0.0008633469465284758
Gene.537,blue,0.9125436952601931,1.0623414719193558
Gene.538,blue,0.8079509449573008,3.4416471004206763
Gene.539,blue,0.9139193323759186,8.321084101918887
Gene.540,grey,0.9429117247185809,0.1142786765874093
Gene.541,blue,0.9587202926478365,16.905419742022787
Gene.542,blue,0.7071085212318049,3.0584735044608404
Gene.543,black,0.6943194551965753,4.926951567670145
Gene.544,grey,0.9156008806326549,0.032523274341408955
Gene.545,black,0.783890371467365,5.721169299468973
Gene.546,blue,0.8579324349568503,17.270442360547055
Gene.547,grey,0.914096942050619,0.08617388170490388
Gene.548,blue,0.976143969447313,0.9950961989878364
Gene.549,grey,-0.9439293156998398,0.03307680214025232
Gene.550,grey,-0.9543425972370642,0.23120487815048027
Gene.551,black,0.7918580824300384,8.348335344852046
Gene.552,grey,0.9286104659964672,0.08929509910832474
Gene.553,black,0.9256856808883471,3.19856965485749
Gene.554,grey,-0.9349296180912399,0.015091289136285773
Gene.555,darkmagenta,0.8597527932850453,6.907549369190471
Gene.556,blue,0.9297332685656448,2.0997544641584405
Gene.557,grey,-0.42770612397907687,0.009277035951951196
Gene.558,darkgreen,0.9121464130874177,2.6795651240430858
Gene.559,darkgreen,0.9583645869122424,9.93831231202411
Gene.560,blue,0.8962070267397173,21.301274124464403
Gene.561,black,0.8324379768672318,3.8317357184904446
Gene.562,blue,0.9530077339624138,2.44137658752354
Gene.563,grey,0.8738167873480006,0.004599219163932573
Gene.564,darkgreen,0.926997559874646,9.814196296686031
Gene.565,black,0.6250408159757703,0.3808384576474317
Gene.566,blue,0.9052416950116099,29.830709784185995
Gene.567,blue,0.9466448288818176,18.21938780337738
Gene.568,darkmagenta,0.9026984483030651,0.8372513442708658
Gene.569,grey,0.9765055233857576,0.053887831342130946
Gene.570,darkgreen,0.9055094839958657,9.58720963510995
Gene.571,darkolivegreen,0.8888341389288579,1.845219964061536
Gene.572,darkolivegreen,0.9316266381036623,2.409218990564432
Gene.573,black,0.6509643206793886,1.4529027490581654
Gene.574,grey,0.9681061015895811,0.009547386438075527
Gene.575,black,0.5109719940671676,0.6917879584262907
Gene.576,grey,0.9057755763152833,0.008314793100534651
Gene.577,blue,0.8799975093448291,15.574513671084532
Gene.578,darkgreen,0.7288354040001012,2.8725004292779164
Gene.579,blue,0.6443774119377035,2.102529140990261
Gene.580,grey,-0.27081921260160136,0.0286288704106679
Gene.581,grey,0.9076142332978905,0.034445728783722034
Gene.582,darkgreen,0.9179870663614034,14.785951633598069
Gene.583,darkgreen,0.9231745053060909,13.286330643254091
Gene.584,blue,0.7099015920349967,3.5338245125859853
Gene.585,grey,0.9838092463196243,0.008397614577826739
Gene.586,black,0.798729022866312,9.334804290468773
Gene.587,black,0.9107596521768563,21.24449065744384
Gene.588,blue,0.8655415663474957,35.06245078618704
Gene.589,black,0.7599173205855863,2.381842055369816
Gene.590,darkmagenta,0.9354514262528612,0.6015672428815754
Gene.591,blue,0.7583976923717057,6.001687723780727
Gene.592,black,0.26393641096979414,0.5794084860409938
Gene.593,blue,0.84951032934526,15.687957154725375
Gene.594,darkgreen,0.8305800858484427,4.484383518010663
Gene.595,blue,0.9413914012087334,34.23616488935832
Gene.596,darkmagenta,0.768406681138003,5.443722793572038
Gene.597,grey,0.9412218785058286,0.03454158646152361
Gene.598,darkmagenta,0.8785543874170604,3.2268852276850826
Gene.599,blue,0.269676703336576,0.18779153757844538
Gene.600,grey,-0.20001791550724463,0.12520465734579825
Gene.601,grey,0.2515218075959625,0.01823108837964149
Gene.602,black,0.5373252396307717,2.301317904199193
Gene.603,blue,0.5188495893441665,0.9608670518475256
Gene.604,darkgreen,0.8122013931922438,4.998286411445356
Gene.605,blue,0.8253783357174727,5.641227997899325
Gene.606,black,0.9387705739369411,2.1533064672809163
Gene.607,darkmagenta,0.7447358231523239,5.432618462847732
Gene.608,grey,0.9011595316998572,0.018206006095655893
Gene.609,blue,0.9651890053471458,38.97753070863124
Gene.610,grey,-0.8760273151045178,0.2382577127936811
Gene.611,blue,0.9311441851556429,11.197936377307776
Gene.612,darkmagenta,0.8795608715779402,4.365730467248011
Gene.613,darkgreen,0.9151856232598528,11.606173380566311
Gene.614,darkgreen,0.7094909552631778,4.842939163092042
Gene.615,blue,0.690446014194275,2.0034692147510507
Gene.616,black,0.8509351187548755,7.382715977661108
Gene.617,darkgreen,0.8397242493026613,0.9916903833380093
Gene.618,blue,0.9242378140205163,22.519674847691682
Gene.619,darkgreen,0.5245772835388747,0.8103524614683515
Gene.620,darkmagenta,0.7753919067135095,8.285830419156923
Gene.621,grey,-0.9213950838287986,0.01678805696549877
Gene.622,blue,0.8055879717738844,18.702748169759584
Gene.623,black,0.7354219565804555,0.7383128379539731
Gene.624,blue,0.8857934307084844,12.347660533630075
Gene.625,black,0.7194866049651536,1.332938517524802
Gene.626,darkmagenta,0.8635859608898343,3.191960694042272
Gene.627,grey,0.9612146230304985,0.0026526614010056785
Gene.628,grey,0.9384980296806613,0.025646785652353538
Gene.629,black,0.5986386255033709,4.17540500650529
Gene.630,blue,0.9721866621931498,8.806725264829046
Gene.631,darkmagenta,0.8519879160134677,0.13757896061985145
Gene.632,blue,0.9353920046482372,3.6263517868555843
Gene.633,blue,0.9554529322632738,0.5350063448564693
Gene.634,grey,-0.23032571988538025,0.007879494248761868
Gene.635,darkgreen,0.9687883772666893,0.4682826855211232
Gene.636,darkmagenta,0.9467461248323916,7.886959699863458
Gene.637,blue,0.8023868985843593,10.973517421398421
Gene.638,black,0.7008329289298613,1.562573979955444
Gene.639,grey,-0.8515023806196945,0.01789736806259442
Gene.640,grey,-0.0237656133764706,0.05492093908261075
Gene.641,grey,0.9356139792510203,0.02886914085000302
Gene.642,black,0.9313033604796861,0.1469626694059642
Gene.643,black,0.8014050888700668,2.43136908580462
Gene.644,darkgreen,0.9488696198665094,4.91691033657756
Gene.645,black,0.9036108065316986,0.29040071565635156
Gene.646,darkmagenta,0.8638132598315579,4.03343988102667
Gene.647,black,0.5590096564127315,2.3070665837580475
Gene.648,darkmagenta,0.846931568855887,9.28205089459445
Gene.649,black,0.8966109753151725,5.6435539824525724
Gene.650,black,0.5863981223429152,0.16659972856251984
Gene.651,blue,0.927703001064993,29.248725961689342
Gene.652,grey,0.9625591589670619,0.030754085528646183
Gene.653,blue,0.8944589073417967,24.644941557427266
Gene.654,black,0.8580252632351454,5.5207432128723255
Gene.655,grey,0.9304708338147869,0.12753065254037052
Gene.656,darkmagenta,0.7816653611781028,2.9901071395950742
Gene.657,black,0.6121250481108392,0.9008317407383977
Gene.658,grey,-0.9115459276397094,0.04406719022446098
Gene.659,blue,0.9204464838414192,7.800397750127323
Gene.660,black,0.839191718579431,5.179330761885106
Gene.661,grey,-0.2574527924218758,0.006283409609050958
Gene.662,darkgreen,0.8280824101938212,11.718088538100854
Gene.663,darkgreen,0.8886821032416283,11.061524949121962
Gene.664,grey,0.9705273179067211,0.0024300804719401214
Gene.665,grey,-0.2678736352875857,0.004734485013276938
Gene.666,blue,0.8410069062274587,9.449575391581808
Gene.667,blue,0.5236093798167913,1.2611768116702435
Gene.668,darkgreen,0.8186740121430336,1.8901630406523133
Gene.669,black,0.5838918007962695,1.0229018252985211
Gene.670,grey,0.9176621007209222,0.026350482557436373
Gene.671,darkmagenta,0.8624016213534113,0.6236124974643716
Gene.672,darkgreen,0.9445046265962009,7.110486405131839
Gene.673,darkmagenta,0.7441830162405364,5.152450787959589
Gene.674,black,0.9300028125257663,0.5766892844061703
Gene.675,grey,0.12715901971029725,0.002310309833776054
Gene.676,darkmagenta,0.835488064777848,12.807554488666762
Gene.677,darkmagenta,0.8239545852768194,13.934509186531132
Gene.678,black,0.7446259271974984,8.233324788115342
Gene.679,grey,0.9734583964830417,0.006366748870671915
Gene.680,darkgreen,0.9060238030147313,4.751690948298135
Gene.681,grey,0.9510349506462193,0.003165226177257369
Gene.682,blue,0.7207030843486438,6.209798510930379
Gene.683,darkmagenta,0.8456124285007881,3.0440619379119673
Gene.684,black,0.8865807339805403,3.4407440246184966
Gene.685,black,0.8490358610994084,3.9021255131099486
Gene.686,grey,0.2326141175108504,0.016834952192771233
Gene.687,black,0.7993416271961615,5.860553606889749
Gene.688,grey,0.10906889357170749,0.021027463441492908
Gene.689,black,0.9070812454194809,4.499226843279262
Gene.690,blue,0.9591544480657352,5.472663650124556
Gene.691,darkgreen,0.919453657875438,1.169344524794607
Gene.692,darkgreen,0.9022695435776943,10.55423967332795
Gene.693,darkmagenta,0.7941683894571417,4.1385764215516785
Gene.694,black,0.70853113177812,2.9669755161011007
Gene.695,darkgreen,0.8283798230943727,6.3002948074380765
Gene.696,darkgreen,0.8792400694828664,12.919166474161688
Gene.697,darkgreen,0.8804179384758266,17.951014402812962
Gene.698,darkgreen,0.8012608976744525,2.432428505415014
Gene.699,grey,0.9247464471945874,0.023571205384676688
Gene.700,grey,0.9244676478000781,0.015743446499485395
Gene.701,blue,0.926171582596333,26.53112776667179
Gene.702,black,0.7880042461422696,3.295761469099907
Gene.703,black,0.8860211099430633,1.6070084876644009
Gene.704,blue,0.9491127276342484,0.6748768399964804
Gene.705,darkolivegreen,0.9536573263422145,2.1209749013720836
Gene.706,black,0.8064678566805488,5.354772809858085
Gene.707,blue,0.9001418935588995,5.964367746001864
Gene.708,darkmagenta,0.9050112240690517,14.343964948906818
Gene.709,grey,0.9184645692811978,0.00782365481209095
Gene.710,black,0.9216312710926752,18.71312714475284
Gene.711,darkgreen,0.65822803519185,1.7653969861200771
Gene.712,black,0.7650692513308833,3.98327713571708
Gene.713,black,0.8303574511969463,0.9076365067094201
Gene.714,blue,0.975944193630529,35.96388341211706
Gene.715,grey,0.12823413485861807,0.05365213440922463
Gene.716,blue,0.8782761212905036,7.66206920512275
Gene.717,darkmagenta,0.9144844171133678,12.945059423733618
Gene.718,darkmagenta,0.872199985822176,3.2801821574378276
Gene.719,black,0.7908104695718421,1.3820066218583316
Gene.720,grey,-0.2002248274949758,0.12381103982101284
Gene.721,blue,0.5166290354633244,2.295046878318587
Gene.722,black,0.6844282716564511,0.8350286830508463
Gene.723,grey,0.9250182885309584,0.04799190740557136
Gene.724,darkmagenta,0.9153699265464597,19.591242261969658
Gene.725,black,0.8667749048353682,18.151437774112523
Gene.726,darkgreen,0.744569133199928,3.38801949152264
Gene.727,blue,0.9754256451956204,2.7216349750098727
Gene.728,black,0.8826660085276874,2.6123174761412113
Gene.729,grey,0.10127840859830786,0.21261305724933846
Gene.730,blue,0.7329708286862285,6.610792307882575
Gene.731,darkmagenta,0.8582653791299432,12.031304787375388
Gene.732,darkgreen,0.626866730426078,0.7023771726262337
Gene.733,darkgreen,0.9170433107723608,10.679174868656267
Gene.734,blue,0.5741162089903035,0.2178065264056215
Gene.735,grey,-0.9008345260534122,0.017112628792465303
Gene.736,black,0.8506504583308849,2.2851958872356075
Gene.737,darkmagenta,0.6772131841091353,2.732723766150751
Gene.738,grey,-0.21897645764755422,0.017173667515987253
Gene.739,darkgreen,0.8484312848494655,3.919746514803035
Gene.740,grey,-0.7857640567454889,0.0109294351012595
Gene.741,darkmagenta,0.8907225879121825,1.421673510670218
Gene.742,blue,0.9490945078499007,0.2638726347969508
Gene.743,grey,-0.9332549274964234,0.00450559846289197
Gene.744,blue,0.7092223595288871,3.0344672162258046
Gene.745,black,0.6800104577351845,13.44256681873503
Gene.746,grey,-0.9493042885953823,0.002899243821967174
Gene.747,darkgreen,0.8555858860158206,11.649865992785031
Gene.748,blue,0.9203077740694909,7.168720258678141
Gene.749,blue,0.953419268028365,26.415144271387526
Gene.750,darkmagenta,0.651764392030129,1.9839479663917976
Gene.751,blue,0.8931171301445744,22.480200649463328
Gene.752,grey,-0.9497203517612922,0.38463983110407185
Gene.753,black,0.8645333220350607,3.3634799161513578
Gene.754,grey,-0.9731794537280475,0.1513164483413462
Gene.755,blue,0.827825263072048,3.013625430106121
Gene.756,blue,0.9133071635652127,18.406053194404674
Gene.757,black,0.9236366208184512,0.44427429185564327
Gene.758,darkmagenta,0.915074115613758,23.284783753843353
Gene.759,blue,0.8356609748695566,15.91608228902613
Gene.760,darkgreen,0.550795069585382,1.60221854652597
Gene.761,blue,0.9571398173985634,20.50683736735748
Gene.762,black,0.8137179795439109,12.2317040167797
Gene.763,darkmagenta,0.8476867755552785,2.8028243659830108
Gene.764,black,0.8577161548925835,19.958246196020465
Gene.765,darkgreen,0.8954181864518376,21.997647624913267
Gene.766,grey,0.18431235462854637,0.0008251346934896015
Gene.767,darkmagenta,0.7572471286401948,4.029365663645912
Gene.768,grey,0.9285271911715173,0.007940292651003353
Gene.769,darkgreen,0.7966707310309675,7.436660908655919
Gene.770,black,0.892377629673483,4.8910757730904795
Gene.771,darkgreen,0.9030190429471476,18.982153819915162
Gene.772,black,0.3935032732233713,0.7693128469117915
Gene.773,blue,0.9167044188234804,24.51606728641628
Gene.774,darkmagenta,0.884593736031883,6.798426588571439
Gene.775,blue,0.7695706150458341,13.063650383201297
Gene.776,darkgreen,0.9069148921673452,7.95199741351705
Gene.777,darkgreen,0.9824311782805671,2.363472724878823
Gene.778,black,0.8913849406074176,3.1507477346958854
Gene.779,blue,0.8301716168898623,25.450124502366776
Gene.780,blue,0.8926061485885538,7.225534663224067
Gene.781,black,0.8166162617419941,3.387657895179346
Gene.782,blue,0.9559909248654126,0.9311634837305021
Gene.783,black,0.9182815463338011,4.159079196578471
Gene.784,black,0.8355087591454384,6.999609361652138
Gene.785,black,0.9249452543171862,10.717265794507838
Gene.786,darkgreen,0.8633939588058045,6.984700225044067
Gene.787,blue,0.7414235408892287,1.1887615681040944
Gene.788,blue,0.9299300526036756,1.258471001842779
Gene.789,grey,0.9318843067123079,0.010633477291475303
Gene.790,grey,0.9678718392576244,0.004400708974106344
Gene.791,darkgreen,0.7881538112534932,4.463754693886668
Gene.792,darkgreen,0.7182914228166764,6.339929802778495
Gene.793,darkgreen,0.9187889883860363,14.747301006991567
Gene.794,darkgreen,0.9028115087609614,18.80669164823748
Gene.795,darkgreen,0.9346556379833579,13.520236964207584
Gene.796,black,0.8923429665183427,21.624241711403457
Gene.797,darkgreen,0.8791184570478325,17.171014676245658
Gene.798,darkgreen,0.8998942770642516,16.198169008568968
Gene.799,darkgreen,0.9087020128287453,15.951372471515509
Gene.800,darkgreen,0.8871123755700551,19.4627285762046
Gene.801,grey,0.9438925592275859,0.1059817508799244
Gene.802,grey,0.9585416002631187,0.21153971377775832
Gene.803,darkgreen,0.7197777510654533,0.6182570409380226
Gene.804,darkmagenta,0.8849953876171042,15.216780780080441
Gene.805,darkmagenta,0.9154621044783299,1.2031554764482717
Gene.806,grey,0.8724969444311699,0.002035116215941865
Gene.807,blue,0.964563639475213,1.7721212353247402
Gene.808,blue,0.7035592420641656,8.725156705089582
Gene.809,darkgreen,0.4944230210655869,0.6358975478904166
Gene.810,darkgreen,0.8464136907329273,10.096769745936417
Gene.811,darkgreen,0.8088506604223219,6.077489344569297
Gene.812,darkgreen,0.9458357545551843,11.916591158777154
Gene.813,black,0.5371160412252389,0.18309484837631815
Gene.814,darkgreen,0.5197350556559327,1.0289295668393263
Gene.815,blue,0.9613769458771984,0.43688350756386435
Gene.816,darkmagenta,0.7180160820998941,4.482122595902953
Gene.817,darkmagenta,0.8908556482879333,3.5508132815047975
Gene.818,grey,0.9476562477272885,0.027555622683952716
Gene.819,blue,0.7027737590775813,1.047663694606815
Gene.820,darkgreen,0.9207197238291036,8.657740551004764
Gene.821,darkgreen,0.9306165037995628,17.01851771259388
Gene.822,blue,0.1936378507794923,0.19883367043298608
Gene.823,grey,-0.23450355932359723,0.01103639420376861
Gene.824,black,0.800209630835572,8.164844666422592
Gene.825,blue,0.9701264549279025,0.44526812327588444
Gene.826,grey,0.123324853848472,0.17001965718275208
Gene.827,blue,0.8540447201191302,2.888602245128077
Gene.828,grey,-0.23925825031391046,0.0010170501304388256
Gene.829,blue,0.7956904595420672,3.8717241153694824
Gene.830,black,0.7905323567219265,0.5659730206955159
Gene.831,blue,0.7521463850927841,13.789502677627302
Gene.832,blue,0.7149373513727053,9.594799977794692
Gene.833,black,0.6646126023261213,3.605123010273835
Gene.834,black,0.7186802314041807,0.5699255424907705
Gene.835,black,0.8517596960782511,0.5793071799525762
Gene.836,grey,-0.965941718097624,0.1844199781332644
Gene.837,blue,0.9489482171875221,29.675477206356167
Gene.838,blue,0.8258687985671015,9.100159026285004
Gene.839,grey,-0.9478373544714163,0.1458136420938807
Gene.840,black,0.8994818980671935,2.9107653693098006
Gene.841,darkmagenta,0.809221664082035,15.543464576016348
Gene.842,darkgreen,0.7354907812257147,0.971811344368054
Gene.843,darkmagenta,0.6042972015023549,2.195445058348062
Gene.844,blue,0.872908938861575,25.029532993277606
Gene.845,black,0.8476861424418713,3.8068209256849426
Gene.846,black,0.4998578850672207,1.8489614102087912
Gene.847,darkgreen,0.9162916493305353,14.154147352419274
Gene.848,blue,0.7971315848893333,6.841143128072848
Gene.849,black,0.7602199663408536,10.66772085752047
Gene.850,darkgreen,0.8354175683437379,8.019311744480598
Gene.851,blue,0.9335275500581287,24.011787429804176
Gene.852,darkgreen,0.8134104702457415,3.8037361329740733
Gene.853,darkmagenta,0.8241752648783803,1.6626628309457865
Gene.854,black,0.6821561913376044,4.336458264187563
Gene.855,darkmagenta,0.7792033663196387,1.3163163915366574
Gene.856,darkgreen,0.9382862650706406,1.0768693243944738
Gene.857,black,0.628234859199816,5.128572637380018
Gene.858,grey,0.08467163970137431,0.08710827501608395
Gene.859,black,0.684169158464091,0.5926631954175515
Gene.860,blue,0.9010586891692899,16.81680470224598
Gene.861,blue,0.8313192804835227,16.711346550295264
Gene.862,grey,0.9690507558234313,0.008406182854216437
Gene.863,blue,0.9568608237467809,14.24576681819097
Gene.864,blue,0.9204565560882969,12.219214368530421
Gene.865,black,0.8393353547094619,1.8414602546895893
Gene.866,blue,0.8118244452121438,1.8628487112259753
Gene.867,black,0.7296328356741929,2.289492675173495
Gene.868,black,0.44951886673281805,3.4097473584738034
Gene.869,darkmagenta,0.8183979434102259,4.710219827124202
Gene.870,darkolivegreen,0.7687828027549181,0.10416637753996713
Gene.871,darkmagenta,0.8723795642160084,3.293611919404173
Gene.872,grey,-0.18987809154550728,0.005343047139419438
Gene.873,darkgreen,0.896044581954477,2.629061638541482
Gene.874,darkmagenta,0.9056050264671099,0.6362455669762503
Gene.875,black,0.754050763216324,7.138976278280145
Gene.876,blue,0.9012165421659795,16.907859123229724
Gene.877,darkgreen,0.8786029300584193,12.898696851425866
Gene.878,darkgreen,0.9069695731073248,12.966031342527684
Gene.879,darkgreen,0.8700527666364706,15.03007464206157
Gene.880,black,0.8722787998228483,9.028400730747233
Gene.881,blue,0.9262182503427301,4.114130552234259
Gene.882,grey,0.9434350738645473,0.032931835211750686
Gene.883,darkmagenta,0.7613155486136318,5.916858144530839
Gene.884,blue,0.9323479310037861,15.37120447986696
Gene.885,black,0.8348974965594606,6.979543723629517
Gene.886,darkmagenta,0.9276306571634417,14.752686208777398
Gene.887,blue,0.9322970118170372,7.9543892716454705
Gene.888,darkgreen,0.30235936190090573,0.16439738420906724
Gene.889,black,0.9471676664093219,11.300477766593307
Gene.890,blue,0.9295367446582544,2.9943423064540977
Gene.891,black,0.6823960434963503,0.5155326306431847
Gene.892,black,0.6820996125450554,2.0741844768574613
Gene.893,black,0.8997148908772743,0.7465351884579171
Gene.894,darkgreen,0.9391424489113769,0.9419334167165395
Gene.895,black,0.7139193043577212,5.145642698228752
Gene.896,black,0.8965086463700243,3.0210284073490765
Gene.897,black,0.8540409857747308,9.504890702381479
Gene.898,blue,0.5819291292043943,2.2504926458893206
Gene.899,darkmagenta,0.8789975032771231,6.435505836445399
Gene.900,grey,0.9375768101929578,0.05177035802193546
Gene.901,grey,0.9522636231931653,0.18269454939073693
Gene.902,darkgreen,0.9328046820579525,17.200695265434007
Gene.903,darkgreen,0.7218737226692504,6.7215524773846385
Gene.904,darkgreen,0.8579656998017968,12.487431613337298
Gene.905,darkmagenta,0.8915948227182257,7.737451126191638
Gene.906,black,0.8073094271918442,12.145182847668435
Gene.907,blue,0.9398393137181236,12.091491513126892
Gene.908,black,0.7219529038530123,8.08347685529313
Gene.909,black,0.8508905493036456,2.203041493398744
Gene.910,black,0.9385240042605417,0.5125379915092914
Gene.911,darkmagenta,0.7919517344061616,3.8347448361825336
Gene.912,blue,0.8243541727789552,1.1136638203318687
Gene.913,darkmagenta,0.8614034628680508,14.684975855989764
Gene.914,grey,0.9684046939086657,0.005456468535203896
Gene.915,blue,0.9388351166790059,25.77237133815127
Gene.916,black,0.7142207877089644,7.17836035660888
Gene.917,blue,0.9490526911531196,1.519459416767415
Gene.918,grey,-0.8882436712877708,0.04525470324303948
Gene.919,black,0.9231053943229787,8.288268531346759
Gene.920,blue,0.7340604278506273,1.0526936723546874
Gene.921,grey,-0.9328028804373519,0.035764497147325915
Gene.922,darkgreen,0.7088821162583689,3.529567428626907
Gene.923,darkmagenta,0.9342814042791578,9.224426760548655
Gene.924,darkgreen,0.8528867377369185,0.6155097283074692
Gene.925,black,0.5587164653733772,1.9577782026573591
Gene.926,darkgreen,0.6774684502139036,6.826636672410078
Gene.927,grey,0.938090448066117,0.0235910300061426
Gene.928,black,0.8673833325215641,0.27723993593722124
Gene.929,black,0.7290896534657962,2.520629291916604
Gene.930,black,0.8890929156915695,1.769255531730953
Gene.931,grey,0.9534424326769162,0.0036329875837537986
Gene.932,grey,-0.3297159346507903,0.06838129979616506
Gene.933,black,0.8803379789758788,0.5834962461920786
Gene.934,black,0.9164691722938451,1.9265936584667112
Gene.935,blue,0.9568091616563928,15.98969529868278
Gene.936,black,0.7409077009857945,2.600739639412196
Gene.937,darkmagenta,0.5369646409981704,0.6166005245391489
Gene.938,black,0.6798422195197615,4.804763149899159
Gene.939,blue,0.8931628915976279,14.267905317158949
Gene.940,black,0.8164359333567939,5.041300341447497
Gene.941,darkmagenta,0.9408304206722056,5.392088551815785
Gene.942,grey,0.9695320404140696,0.053286147763874046
Gene.943,blue,0.0752561330258085,0.5236890175825129
Gene.944,darkmagenta,0.8418807301155374,7.485721681335793
Gene.945,darkgreen,0.9030686710864503,6.541850174461702
Gene.946,blue,0.9243735773977972,16.52153454861035
Gene.947,blue,0.6505405489950081,5.611490337112796
Gene.948,darkmagenta,0.8646466664585938,2.086052042046583
Gene.949,darkgreen,0.9496263267175415,15.017233913369662
Gene.950,blue,0.859381921760977,7.830837221536944
Gene.951,darkmagenta,0.923546820675556,7.116138041675751
Gene.952,black,0.8409935455016186,4.321109064790416
Gene.953,darkmagenta,0.6031500891797392,0.24158426025187726
Gene.954,darkgreen,0.9139038834077227,18.311560326792303
Gene.955,blue,0.8240154123541051,15.772578555512087
Gene.956,darkmagenta,0.8407337429245264,2.354317425849517
Gene.957,black,0.8505748617170038,0.7013075514476338
Gene.958,black,0.9071440875339624,4.710618668412139
Gene.959,darkgreen,0.856194013350072,2.5790917184586153
Gene.960,darkgreen,0.8698437524464806,7.347287309289469
Gene.961,darkgreen,0.8080407473634325,10.778636485702952
Gene.962,black,0.595674555189122,1.614503369241674
Gene.963,black,0.6903944095988195,1.0279391842692203
Gene.964,darkmagenta,0.8865566224188942,20.83937042071043
Gene.965,blue,0.7244521011889551,5.786406055821223
Gene.966,black,0.8370869696442865,9.866810469834235
Gene.967,black,0.9649037286848365,1.8759511454284221
Gene.968,grey,-0.12913303301114604,0.008698564787897925
Gene.969,darkgreen,0.6601768379846693,2.8988135661521164
Gene.970,black,0.8475274554634491,1.4320502841407612
Gene.971,black,0.8067427789266164,3.4421592171889883
Gene.972,black,0.8643799211771916,0.15953167800595547
Gene.973,darkgreen,0.9525116513528316,10.128793303548385
Gene.974,grey,0.9207077119508713,0.08515667229937804
Gene.975,darkgreen,0.8847391172560961,4.21908713857449
Gene.976,grey,-0.09630607731278781,0.006318895960444652
Gene.977,blue,0.8804464318857592,16.96317106723622
Gene.978,black,0.8252617353613327,9.30410429372439
Gene.979,black,0.24346317088484812,0.29225004433381463
Gene.980,grey,0.951670061732584,0.09715522908594205
Gene.981,darkmagenta,0.6381464966182055,0.428686203537129
Gene.982,grey,0.9809483237874344,0.010009757475541668
Gene.983,darkmagenta,0.7803828061683609,2.1256062223218604
Gene.984,darkgreen,0.7244694165621384,2.6507298651875426
Gene.985,grey,-0.9557742379518211,0.048690741079614366
Gene.986,black,0.8838883121663861,10.210261879903621
Gene.987,blue,0.8783185017215102,6.704022064003372
Gene.988,blue,0.8570566075516245,12.372440558326204
Gene.989,darkgreen,0.9446234016899762,0.5026805823850151
Gene.990,grey,-0.8908884196714071,0.2352964313584112
Gene.991,black,0.6428481420874117,1.1027666387893125
Gene.992,darkmagenta,0.9127680060890715,1.8428288660369996
Gene.993,grey,-0.9452042703846639,0.2164513543690863
Gene.994,grey,-0.8733910903622939,0.060979258785253634
Gene.995,darkgreen,0.9418178952315135,0.6832090490490659
Gene.996,black,0.8805786127263632,5.120422971706109
Gene.997,black,0.6370035576063698,7.893796135839212
Gene.998,black,0.8134181625136429,6.410007480583774
Gene.999,grey,-0.04216177832750129,0.0510210036765214
Gene.1000,blue,0.7788492009043756,2.1085334639878996
Gene.1001,darkmagenta,0.8756845126648334,6.859621831483265
Gene.1002,blue,0.9207193491737152,0.6290719381889013
Gene.1003,black,0.6737878400993768,1.6783655389342227
Gene.1004,black,0.8780727085238136,10.375933941067657
Gene.1005,grey,-0.9413444855274171,0.023452459507098313
Gene.1006,blue,0.5584790099400814,0.7176471390620385
Gene.1007,black,0.8315516592919124,4.109221908951181
Gene.1008,grey,0.26524094163754847,0.0014672144290610032
Gene.1009,blue,0.9875837829348656,11.228765710904693
Gene.1010,grey,0.3671341087812984,0.01125054402174327
Gene.1011,darkmagenta,0.6431310287174379,5.435851828584333
