,module_color,kME_in_own_module,kWithin
Gene.338,black,0.7701107729916378,1.1331407935795843
Gene.339,antiquewhite4,0.9223609453530218,6.433420749671072
Gene.340,brown,0.8628695393059854,29.663926885963114
Gene.341,black,0.09191941115473319,0.34891926502620385
Gene.342,black,0.5221526053330697,6.427425323047604
Gene.343,antiquewhite4,0.7673027550090391,13.962451721604783
Gene.344,black,0.5183378624093788,8.53841798224101
Gene.345,black,0.8133487405430657,22.18552329663108
Gene.346,black,0.8986694100618977,20.773695505030023
Gene.347,antiquewhite4,0.5467992077463057,4.028213035668348
Gene.348,black,0.9371584629887574,15.159733409510725
Gene.349,black,-0.08536500494635735,0.19560657510767435
Gene.350,antiquewhite4,0.8037447411890055,2.7513470797239252
Gene.351,coral1,0.8119551950349867,0.3154772708602766
Gene.352,black,0.640171249205556,14.340090585540624
Gene.353,black,0.6388018521873531,9.375958057037385
Gene.354,brown,0.8056513536736514,20.497993022522802
Gene.355,black,0.8258371892148141,11.981469592084641
Gene.356,brown,0.8295180030641428,13.234091640155194
Gene.357,black,0.8500032753702773,27.35468851446639
Gene.358,black,0.19522257214187305,2.199909944252878
Gene.359,black,0.6818411338910143,7.5404857071462095
Gene.360,black,0.8886114337010882,24.610977260724276
Gene.361,salmon4,0.9320314707673812,0.2300211792364696
Gene.362,brown,0.16878723547458932,0.3005389324542514
Gene.363,black,0.8587580233070307,3.234430974386295
Gene.364,grey,0.979473168322549,0.05318293898400002
Gene.365,brown,0.5717207685678749,13.769912154873618
Gene.366,brown,0.9444974304726227,0.810957967140695
Gene.367,brown,0.8738697553463444,19.726976588539266
Gene.368,black,0.9245930691639798,0.45521470832311267
Gene.369,black,0.9466620495821383,1.4997284441912198
Gene.370,black,0.5782459665143216,5.975835683785202
Gene.371,black,0.9019433799060504,1.748321563596907
Gene.372,brown,0.960577048437726,3.3038851394770674
Gene.373,antiquewhite4,0.8500136962302479,3.339665472674992
Gene.374,black,0.8776215413044625,5.657401895380851
Gene.375,brown,0.1231734181985347,0.2734617276721477
Gene.376,antiquewhite4,0.9018671748352883,10.935373283491634
Gene.377,black,0.8682793154788674,10.418059439558817
Gene.378,black,0.9188095697823664,0.27215248701208933
Gene.379,black,0.687105548382058,12.352772050760821
Gene.380,brown,0.5029407898118796,3.630337033278258
Gene.381,plum2,0.9419820116099811,0.3821712366031451
Gene.382,brown,0.8424634398932211,24.01580288277087
Gene.383,antiquewhite4,0.8865281733261438,8.006346729229158
Gene.384,antiquewhite4,0.679202174000135,2.1732917867260313
Gene.385,antiquewhite4,0.9330887132307896,7.209004942963643
Gene.386,black,-0.8837279296049998,0.11604838773136888
Gene.387,brown,0.9234745118693543,10.838202618075071
