,module_color,kME_in_own_module,kWithin
Gene.522,brown,0.9628811111818605,87.79205835751523
Gene.523,turquoise,0.7947885621422689,167.97350875498162
Gene.524,turquoise,0.8498340597685369,160.08853352205983
Gene.525,turquoise,0.9236849812265759,136.59745128278777
Gene.526,brown,0.8458836913431607,165.66384753032645
Gene.527,brown,0.619954554673701,125.52302217565781
Gene.528,blue,0.8717345663800882,150.6609333846677
Gene.529,blue,0.4502604115593573,127.14712018261662
Gene.530,blue,0.955999866663447,171.05885126086085
Gene.531,turquoise,0.7472968305127075,154.46318774610648
Gene.532,brown,0.939820292972433,166.34125182302384
Gene.533,yellow,0.8513737237010004,151.05272331690566
Gene.534,yellow,0.5126032453295734,121.45904234390632
Gene.535,yellow,0.7407736839864206,136.25040745047232
Gene.536,brown,0.7596974374695458,144.4760445765017
Gene.537,blue,0.6665540870651958,137.31772284493363
Gene.538,brown,0.9813231325021382,106.23147261052752
Gene.539,brown,0.1517051069157096,101.39182525757964
Gene.540,turquoise,0.8578957347901998,167.97608670378614
Gene.541,brown,0.6205597005327397,144.26903968658985
Gene.542,turquoise,0.5389723507487317,149.2172536170524
Gene.543,yellow,0.8435041653930284,140.72078488776197
Gene.544,turquoise,0.08193934279824078,90.32259921345613
Gene.545,yellow,0.5969398259181791,119.63206694325275
Gene.546,yellow,0.9377576768459143,162.1309481069548
Gene.547,yellow,0.915612332964365,153.87883809476114
Gene.548,turquoise,0.8137747734414712,175.42058593753254
Gene.549,turquoise,0.9149476869291965,137.14313394006018
Gene.550,blue,0.5649683299201003,116.20906930264562
Gene.551,brown,0.7344024899457058,152.531471835067
Gene.552,blue,0.7571309954776013,156.92192280339347
Gene.553,yellow,0.9395194542825982,140.44574805871898
Gene.554,blue,0.9653940494626397,137.4224233779072
Gene.555,turquoise,0.17304274082975052,79.98180117554931
Gene.556,yellow,0.29082086736427504,82.61552810992578
Gene.557,yellow,0.4758907789824007,114.36881003887397
Gene.558,turquoise,0.9487857531182171,119.2203356435064
Gene.559,yellow,0.8490522713502575,143.05782279956165
Gene.560,red,0.9159645636798063,19.28742040458784
Gene.561,brown,0.8393070447993556,160.94864680703748
Gene.562,brown,0.8088140166277146,172.4002901268753
Gene.563,brown,0.7492996978614271,173.5666105661964
Gene.564,turquoise,0.6933263782901878,149.04032028393695
Gene.565,turquoise,0.8740895862828373,160.4304426285939
Gene.566,turquoise,0.3141965912387132,99.99911379018216
Gene.567,blue,0.8000389749006434,136.5213597950638
Gene.568,brown,0.9482935257563093,101.51950113425016
Gene.569,brown,0.5291159476748897,141.11290468073514
Gene.570,yellow,0.874973430127872,134.7341187666955
Gene.571,brown,0.9299383337399061,176.28959787522174
Gene.572,yellow,0.5538441229700126,112.98793075843807
Gene.573,turquoise,0.830023938322323,166.75193977004588
Gene.574,brown,0.6714220319799735,149.0094442844577
Gene.575,black,0.6112882857470132,8.725289191242824
Gene.576,brown,0.8642550342584245,167.7236676645749
Gene.577,brown,0.7909134929133752,142.98929038132945
Gene.578,blue,0.9064793652926523,163.87341010073203
Gene.579,turquoise,0.916342395477893,134.1694855432613
Gene.580,turquoise,0.742255232888557,158.1223261136212
Gene.581,blue,0.9257673756638093,173.53072812740749
Gene.582,brown,0.9560681057458439,98.17330704957068
Gene.583,blue,0.9025910576706058,154.69864406223834
Gene.584,blue,0.9051580239736609,94.41151503715574
Gene.585,blue,0.7572152132217042,129.90151693161812
Gene.586,blue,0.5944334110216702,140.57727089816038
Gene.587,turquoise,0.6620474415685276,160.6378090720333
Gene.588,blue,0.718628624176593,151.36139530594505
Gene.589,blue,0.6473527835717775,127.00854237336354
Gene.590,turquoise,0.8782553946537444,173.63066892483286
Gene.591,blue,0.18043989605537114,107.37814051155715
Gene.592,brown,0.9231356704978284,171.26975189913964
Gene.593,blue,0.8656233276854486,153.31259316954825
Gene.594,blue,0.9296926079717976,156.60225149221932
Gene.595,brown,0.9439591694177636,130.57717454720003
Gene.596,yellow,0.8847086893746507,151.40735175356468
Gene.597,red,0.8217246332495013,18.232500084985396
Gene.598,blue,0.9087048317468543,159.44404802584276
Gene.599,blue,0.813335880794816,159.64334443680568
Gene.600,brown,0.9546621178912049,108.05471505353346
Gene.601,brown,0.6889626251942387,148.54401681931796
Gene.602,brown,0.8485665911257906,154.22842780085548
Gene.603,brown,0.9704938503741469,166.14164103511905
Gene.604,turquoise,0.7711715228142333,151.48373163013798
Gene.605,blue,0.9163344184038065,168.49249071746203
Gene.606,blue,0.6798504420137539,145.99916290667989
Gene.607,yellow,0.8048461827424385,143.4786339372869
Gene.608,turquoise,0.9082399041836084,168.68730259603956
Gene.609,turquoise,0.942050190570732,118.27316103336858
Gene.610,turquoise,0.8359078087007048,110.45096799315583
Gene.611,yellow,0.7117990810787121,118.61999074446148
Gene.612,turquoise,0.962148240812568,151.29063963251943
Gene.613,turquoise,0.9421790584232173,167.28752838405873
Gene.614,blue,0.3717260150661714,118.22673921142234
Gene.615,yellow,0.8046207075406568,143.9993632581369
Gene.616,turquoise,0.20158919888234975,109.82553825291104
Gene.617,blue,0.899977086739905,161.59544276028765
Gene.618,turquoise,-0.7906438214411906,104.01772990879506
Gene.619,brown,0.8440432132330491,146.35855209528057
Gene.620,yellow,0.8206237247316251,85.25238977538977
Gene.621,yellow,0.7860101990402351,139.37156540895285
Gene.622,red,0.6901494990449478,16.293881858921257
Gene.623,brown,0.8727875389390454,169.10834377664344
Gene.624,brown,0.24725397171366154,108.32780636230358
Gene.625,brown,0.9657438197201347,100.49080400837501
Gene.626,brown,0.5879105916271021,158.25688968418703
Gene.627,blue,0.8402908813293817,151.05697658652687
Gene.628,turquoise,0.9289072411916589,167.93984032213348
Gene.629,yellow,0.9297975756915354,159.27008967189397
Gene.630,blue,0.8385523645476678,147.09656458796377
Gene.631,turquoise,0.9501818630063498,187.3276017844238
Gene.632,yellow,0.3902342587048209,92.0105399543853
Gene.633,yellow,0.9354203176339315,149.39562694030485
Gene.634,blue,0.8065210553220448,156.60312372980732
Gene.635,yellow,0.6572842481658138,121.76775621609403
Gene.636,yellow,0.7363502119566554,137.6943388743595
Gene.637,brown,0.8553769744647961,111.88064955381046
Gene.638,yellow,0.7520169509658399,141.96244875526767
Gene.639,blue,0.8470201570441994,77.54639208583208
Gene.640,turquoise,0.9338012861844549,182.05133509308922
Gene.641,yellow,0.775108533256003,132.60864433920833
Gene.642,brown,0.6599478080854746,135.21668835076397
Gene.643,yellow,0.9142415612881891,110.10203008501225
Gene.644,brown,0.2703086567933815,113.91125349711797
Gene.645,red,0.744328028540514,17.261989355490382
Gene.646,turquoise,0.8215385394377538,123.85929787566438
Gene.647,brown,0.9124372927334067,160.77717182765429
Gene.648,yellow,0.8075459386847639,124.86941117402387
Gene.649,brown,0.861877399152934,153.48364102913357
Gene.650,turquoise,0.8426645817907248,97.27582570759927
Gene.651,turquoise,0.8509846529378923,184.60336250978892
Gene.652,turquoise,0.9800872118298888,186.42214903033243
Gene.653,blue,0.7623404470154556,145.63999296135205
Gene.654,brown,0.8135226325429504,161.32562244841913
Gene.655,turquoise,0.963566871931043,186.49151389462673
Gene.656,black,0.7021169585690384,9.130284789548956
Gene.657,red,0.7613884729980529,17.767525886344362
Gene.658,brown,0.28953124404117525,109.28312740827641
Gene.659,yellow,0.7453619746924288,136.67007940485635
Gene.660,blue,0.864305337173014,162.60718738824247
Gene.661,turquoise,0.3559988082586958,107.47408417474085
Gene.662,turquoise,0.6643127469957855,137.27805052593885
Gene.663,blue,0.8488643346518115,157.59340344657824
Gene.664,yellow,0.3461826548501806,105.94294860271758
Gene.665,yellow,0.887618661544051,110.30574397678157
Gene.666,brown,0.8216005595001608,171.9745045217547
Gene.667,yellow,0.8684338615197849,146.26423959531476
Gene.668,yellow,0.6713443496109124,131.2130978008552
Gene.669,yellow,0.9205553537369955,161.17736663234797
Gene.670,yellow,0.9233370985394109,156.2836855936582
Gene.671,brown,0.9722239460016417,117.72119915649711
Gene.672,blue,0.8339467480667226,142.04752764631283
Gene.673,red,0.8920967188762594,19.20312196530202
Gene.674,yellow,0.8712712456231816,131.82291541493777
Gene.675,black,0.6733891174043398,7.977516781865662
Gene.676,yellow,0.8770706301792817,108.41533548692375
Gene.677,turquoise,0.873060428898343,171.0424810916871
Gene.678,turquoise,0.9065486975115513,100.49475829662667
Gene.679,brown,0.7502810924316172,169.85945271812204
Gene.680,red,0.6485582630587621,15.731706356506495
Gene.681,blue,0.8946844084052247,147.5161598445614
Gene.682,yellow,0.855308121966672,139.33826995753782
Gene.683,blue,0.47233234177067973,84.58280993776395
Gene.684,yellow,0.438306594739146,105.92858154310471
Gene.685,brown,0.710592934907226,161.50198865713293
Gene.686,brown,0.6672218758681445,132.05991034923778
Gene.687,blue,0.6876367091480208,142.13771400636958
Gene.688,turquoise,0.8736133523836634,170.9205330454731
Gene.689,brown,0.8940062346023248,182.39716083351618
Gene.690,brown,0.5580936110387287,136.21120309170195
Gene.691,brown,0.8959010145681585,83.52448090232578
Gene.692,blue,0.9297666378315569,109.03700339947903
Gene.693,brown,0.7168434893495838,149.26987166335667
Gene.694,blue,0.954068895979367,138.4076413409471
Gene.695,blue,0.6506459954307564,140.4946280671352
Gene.696,blue,0.7098941517093912,130.70194549763025
Gene.697,yellow,0.8490161920287302,134.19117360094702
Gene.698,brown,0.9161605750162193,103.68490362416712
Gene.699,yellow,0.6658804401453761,117.68573697325989
Gene.700,blue,0.9025323045529204,151.65868948064963
Gene.701,turquoise,0.7468258324189032,158.77144507477837
Gene.702,blue,0.9095320047809997,151.22007738275758
Gene.703,blue,0.7937010966112098,147.60519296591528
Gene.704,black,0.7331217083759933,6.7955822793158545
Gene.705,blue,0.8537037282704345,163.80755161859503
Gene.706,yellow,0.82079280715039,141.56600813494947
Gene.707,brown,0.5236840647592369,144.64469217432483
Gene.708,brown,0.7264510996391564,167.76983551837787
Gene.709,blue,0.7264149685703006,133.1020582904502
Gene.710,blue,0.8473155312441838,143.47756733742688
Gene.711,blue,0.9121260241675556,147.56909537789556
Gene.712,turquoise,0.6793535879494629,152.46333901794537
Gene.713,turquoise,0.36753201777542,144.32677724837285
Gene.714,brown,0.7874711294939494,140.3265777302638
Gene.715,yellow,0.91354971239728,143.48122182694544
Gene.716,yellow,0.8775563431107238,151.4678357184814
Gene.717,turquoise,0.9059302063763919,122.17610110164495
Gene.718,blue,0.6845898199409406,148.01659108493175
Gene.719,turquoise,0.9303635280298866,91.56295637027601
Gene.720,yellow,0.8122304772182891,97.81025393388778
Gene.721,blue,0.8208517296878529,152.7697889594002
Gene.722,brown,0.7631908808964845,157.37521006090617
Gene.723,yellow,0.9346032790432475,146.3944779640136
Gene.724,brown,0.9858523686685828,107.90777361399759
Gene.725,yellow,0.9319663246917402,136.69132159583108
Gene.726,yellow,0.7517534600245256,136.48568624934038
Gene.727,brown,0.9020044565677688,93.32862103703539
Gene.728,blue,0.5009118181604447,85.8238883785781
Gene.729,blue,0.9053075594846383,170.7474795451617
Gene.730,turquoise,0.9149420706548917,160.65200922961557
Gene.731,brown,0.9415783086612606,182.1916618771749
Gene.732,blue,0.9196888890634978,107.61155960165844
Gene.733,brown,0.7068762980209583,143.02950470818863
Gene.734,blue,0.8884582792084145,165.2936458229663
Gene.735,blue,0.8786162884922177,151.5634437783194
Gene.736,brown,0.10693550761236582,83.83910480941057
Gene.737,brown,-0.8389419856096139,91.15901484387746
Gene.738,brown,0.8539852082137378,121.30397246216052
Gene.739,blue,0.9109747587389332,168.87117127589357
Gene.740,turquoise,0.26044516772338994,112.37375619044604
Gene.741,brown,0.92490533987539,171.12910182728876
Gene.742,blue,0.6330303022910186,140.9810549571075
Gene.743,turquoise,0.27849489934611277,125.44161398816168
Gene.744,brown,0.9501783583352323,157.93336742737927
Gene.745,blue,0.8458917279920305,142.40209288318357
Gene.746,yellow,0.6269944243439205,111.28810056509302
Gene.747,brown,0.8982404483981158,159.55839854629627
Gene.748,turquoise,0.9161289322248016,163.36620989666162
Gene.749,yellow,0.7136711048719235,145.48155445466458
Gene.750,yellow,0.6102886331224512,130.72491446873613
Gene.751,brown,0.8266972977694367,95.03109047131748
Gene.752,brown,0.7871473280826946,157.22973299065916
Gene.753,blue,0.936123577101412,167.30754514077506
Gene.754,yellow,0.849409057181002,142.60199075953687
Gene.755,red,0.8212001157320011,16.729052838636782
Gene.756,turquoise,0.831721245044589,148.9006334392047
Gene.757,yellow,0.9383294013403993,160.61478846165323
Gene.758,brown,0.19162309005404604,108.51253533981219
Gene.759,yellow,0.9193414540436664,130.24985358867949
Gene.760,turquoise,0.6504285656858487,142.99209918974762
Gene.761,blue,0.8750980808816652,140.16062078334073
Gene.762,black,-0.2725512592385391,6.682129177021416
Gene.763,blue,0.5634572640840042,116.63877531581632
Gene.764,brown,0.18172294738605066,102.81781731833726
Gene.765,turquoise,0.856572717090387,176.08453754322255
Gene.766,blue,0.6235762899766155,138.20303715525074
Gene.767,blue,0.8495804634439842,153.44363762466372
Gene.768,turquoise,0.7760238005159691,168.94197297200785
Gene.769,turquoise,0.9107973838473602,106.83238419951266
Gene.770,turquoise,0.8035845628890649,140.5248509951885
Gene.771,turquoise,0.7818191066425082,142.41711509028408
Gene.772,turquoise,0.6267597740958237,122.76119929097104
Gene.773,turquoise,0.5703347377598864,126.01045326176292
Gene.774,turquoise,0.6888446377526055,141.10715752363592
Gene.775,brown,0.6358874976718527,145.3407210110753
Gene.776,blue,0.8737014737648578,161.81505593707638
Gene.777,blue,0.6321866639324317,121.42653933643182
Gene.778,blue,0.9604733017714294,166.01336608132016
Gene.779,brown,0.6269779003961113,126.01263803723269
Gene.780,blue,0.9332640397261207,166.85328234160508
Gene.781,yellow,0.8249368140641686,147.73014614837555
Gene.782,red,0.7929687944848084,15.198599330864141
Gene.783,brown,0.9138880448973508,162.8154454459017
Gene.784,brown,0.9592369204476268,113.44666617639047
Gene.785,turquoise,0.898422624887013,177.85975913566105
Gene.786,yellow,0.8875337760362791,148.31803865592613
Gene.787,turquoise,0.21088148625775546,111.7063084892528
Gene.788,blue,0.8964313323912451,167.69745985182735
Gene.789,turquoise,0.9721196961128575,110.27818587655469
Gene.790,brown,0.949935320970655,141.87971655227287
Gene.791,yellow,0.8575447425614505,149.05684826339004
Gene.792,turquoise,0.6996716189773025,159.65385038237613
Gene.793,turquoise,0.689599673657606,154.25437765687076
Gene.794,blue,0.7026313105585118,149.46250322419243
Gene.795,yellow,0.614963155965697,121.29260119548773
Gene.796,yellow,0.8384489185730719,139.24654460233558
Gene.797,blue,0.864794552408969,154.1893469713887
Gene.798,blue,0.5902564328494385,136.82115954614184
Gene.799,turquoise,0.6072158810800561,152.43496182366005
Gene.800,blue,0.8444333133333041,135.36094136546825
Gene.801,brown,0.20712970370048578,105.16452624188928
Gene.802,turquoise,0.9451768364066211,179.47393022385185
Gene.803,blue,0.7190017645820211,135.79166553735453
Gene.804,turquoise,0.9573284682232346,177.93792922004977
Gene.805,brown,0.695174124204743,131.17707605004915
Gene.806,turquoise,0.9682025932815563,116.12828541192877
Gene.807,turquoise,0.9344640911569645,157.41154967612664
Gene.808,turquoise,0.9473479065334864,142.19487742366871
Gene.809,turquoise,0.7943767075370191,164.89812386299022
Gene.810,brown,0.9629652042502519,153.61669125923444
Gene.811,blue,0.8998544576014533,125.89395929747099
Gene.812,turquoise,0.48858505678218933,144.63176272975116
Gene.813,brown,0.6893631508342983,144.4619686110042
Gene.814,blue,0.848341175894904,164.06828313553837
Gene.815,yellow,0.9291558966357641,160.28388265326174
Gene.816,yellow,0.8209401707209965,146.55199962227698
Gene.817,yellow,0.906484882795433,122.62742063388939
Gene.818,brown,0.9236644379169662,166.516001761674
Gene.819,blue,0.7716236842343627,145.2309891575218
Gene.820,turquoise,0.9277795883773596,161.67287745044186
Gene.821,turquoise,0.9032597427899481,163.83653567773254
Gene.822,turquoise,0.568498023984677,138.1182431297003
Gene.823,turquoise,0.9738484121459822,172.26827869360534
Gene.824,brown,0.7424508344702836,164.42091778317254
Gene.825,yellow,0.3717256783939548,104.29900991890955
Gene.826,yellow,0.7282493180475205,135.2040057080586
Gene.827,brown,0.8764583466048053,149.89969470744333
Gene.828,turquoise,0.9425376887569656,178.94912147977195
Gene.829,brown,0.27171507929750804,117.71782116312562
Gene.830,yellow,0.8988029448218801,148.50084939270099
Gene.831,blue,0.9089026920356076,166.1683167058427
Gene.832,turquoise,0.9437154887593219,121.0241396409569
Gene.833,blue,0.5472831504927984,127.83117068407914
Gene.834,brown,0.8954105148918274,151.46280718365202
Gene.835,brown,0.9170838487215915,183.07171567295214
Gene.836,yellow,0.7874206230302816,139.3003952647642
Gene.837,blue,0.9316292935839989,106.54926469606212
Gene.838,brown,0.962699347081382,165.52364046768673
Gene.839,brown,0.7376292058357993,145.88802126201352
Gene.840,yellow,0.842530299611602,149.41776069630077
Gene.841,blue,0.9143589784213045,158.34570922829863
Gene.842,yellow,0.6372653261259404,127.03602798552303
Gene.843,blue,0.8104866214712203,160.62392778718606
Gene.844,brown,0.5035781543675083,120.82327722994677
Gene.845,blue,0.8666953493519167,146.744514969106
Gene.846,yellow,0.7153489598040814,124.34247645852618
Gene.847,red,0.7911869280810826,17.85239266979816
Gene.848,blue,0.8358951058743737,132.68039788675517
Gene.849,turquoise,0.6128936739335499,157.0223125946952
Gene.850,blue,0.8274105996583913,136.64728550428492
Gene.851,brown,0.9842331511983198,112.26569675641834
Gene.852,blue,0.8510356345428209,129.76766292910267
Gene.853,blue,0.7105444453504289,137.91194920340547
Gene.854,turquoise,0.660938150216309,130.1123638342579
Gene.855,blue,0.772546104822438,141.29790201734866
Gene.856,yellow,0.7946330977403475,142.2254105918925
Gene.857,yellow,0.668888927880139,129.57376625685865
Gene.858,turquoise,0.9317558251454641,129.73981034289287
Gene.859,turquoise,0.8830661077663742,115.70774436681576
Gene.860,brown,0.7901015705058061,170.12057817087504
Gene.861,blue,0.8274776602050616,159.2903759872081
Gene.862,brown,0.8109626357035036,156.45896992432705
Gene.863,yellow,0.8932030039281595,147.54490168549148
Gene.864,yellow,0.7434927479732285,129.9653245417365
Gene.865,yellow,0.8842023260518632,145.1946366497478
Gene.866,turquoise,0.9686659734875908,119.00465588065724
Gene.867,blue,0.9452658084436251,170.01648661435763
Gene.868,red,0.8548543303985674,19.060889798848894
Gene.869,turquoise,0.7084668384229963,163.16900847012218
Gene.870,brown,0.8972035003039461,163.07914490742948
Gene.871,brown,0.960005316838755,107.87751302009606
Gene.872,turquoise,0.9783098516477504,174.71239546265048
Gene.873,brown,0.7987453084474434,166.74939392124256
Gene.874,blue,0.8869714807111544,155.36496484332739
Gene.875,brown,0.8690707807663127,168.09671445252712
Gene.876,blue,0.8367519342461404,153.58843930493398
Gene.877,brown,0.7094106760276125,165.11956970596904
Gene.878,turquoise,0.9735036489728282,157.0096091154003
Gene.879,blue,0.9168354475258754,159.3784573468304
Gene.880,blue,0.9255236274443223,174.57540318548982
Gene.881,yellow,0.9325362131609877,160.15979081840428
Gene.882,blue,0.8558179985132379,167.9418395794652
Gene.883,brown,0.8158439680131317,98.57343369411252
Gene.884,red,0.8988157345121479,18.953563272638927
Gene.885,blue,0.9254340382923862,160.26927066921985
Gene.886,yellow,0.7044414896579139,125.40972593965792
Gene.887,yellow,0.8504637473290637,143.6925689346147
Gene.888,yellow,0.7840495965122007,142.37641212458524
Gene.889,yellow,0.3546888862931987,83.13553178047641
Gene.890,brown,0.9539157584088436,114.10794709804418
Gene.891,yellow,0.7685555034154037,135.68379206646935
Gene.892,turquoise,0.8748388286923275,164.31718824625767
Gene.893,blue,0.8119212766984483,156.7965393417483
Gene.894,yellow,0.7587145153042787,132.00917235895116
Gene.895,brown,0.8386798330337094,153.12563181598387
Gene.896,blue,0.9338294615218893,167.49162947720194
Gene.897,blue,0.8165913050464917,153.99397012212148
Gene.898,blue,0.49644354431433746,128.24025936145483
Gene.899,brown,0.9307801195675942,90.62111611200343
Gene.900,brown,0.6000088157907688,136.2932788976053
Gene.901,blue,0.7029378327098735,148.88737490779613
Gene.902,brown,0.7604851017921886,163.2380685213236
Gene.903,turquoise,0.9786467600658273,107.01915553545787
Gene.904,yellow,0.86849938037248,149.07145157542374
Gene.905,brown,0.8337988876798048,162.9965226465956
Gene.906,yellow,0.8300805845273983,118.64396828931399
Gene.907,brown,0.9010832060137584,166.87512317076704
Gene.908,blue,0.917982315698574,82.99053542882814
Gene.909,brown,0.894135610498906,169.7679099655842
Gene.910,turquoise,0.7284286499001993,144.1219203390091
Gene.911,brown,0.9637770119402402,100.88289593514835
Gene.912,brown,-0.8605317757373506,85.21755985442861
Gene.913,blue,0.9374066939471014,165.54839874789673
Gene.914,blue,0.905378031175389,159.65477686073763
Gene.915,blue,0.7091372058044035,132.73237381278486
Gene.916,brown,0.37636950076138065,112.85172245202665
Gene.917,brown,0.933057838048626,172.2411832252101
Gene.918,turquoise,0.973381802598163,176.01046216940574
Gene.919,blue,0.8668329756062461,145.72561876150115
Gene.920,turquoise,0.5960511854289094,154.5982029416645
Gene.921,blue,0.9205436372281446,153.47285412129023
Gene.922,yellow,0.5619924791781012,121.40245896854395
Gene.923,yellow,0.8845684477104259,144.56489987057475
Gene.924,turquoise,0.901137671964614,176.2769020363413
Gene.925,blue,0.8873018981533541,164.25049530953095
Gene.926,turquoise,0.9225790909282042,186.46651098743075
Gene.927,yellow,0.2857997854891621,100.62995315617414
Gene.928,turquoise,0.9094414974194994,110.99928099214893
Gene.929,brown,-0.7794121909467333,93.28686023653607
Gene.930,brown,0.9505837297591533,110.38256127580826
Gene.931,blue,0.8981642910970447,143.6146294540854
Gene.932,brown,0.858563307130091,115.45237709799414
Gene.933,brown,-0.7210411718091625,92.03830648098854
Gene.934,yellow,0.872171607879697,152.4763751274984
Gene.935,blue,0.9057119673331926,119.85868217174144
Gene.936,yellow,0.595404754896772,117.40641573448113
Gene.937,turquoise,0.3752150227500497,123.23961243350621
Gene.938,brown,0.8397556706576632,154.42106725605078
Gene.939,brown,0.9822385702764388,124.08727956321091
Gene.940,blue,0.9344346696294956,117.70291110521174
Gene.941,turquoise,0.9037366646933976,184.42266404097708
Gene.942,yellow,0.7822033048596715,144.08633552153432
Gene.943,yellow,0.6637548392737227,130.18374166273952
Gene.944,brown,0.6098887378827575,127.6097796313924
Gene.945,blue,0.8842875041847825,150.71840444855548
Gene.946,yellow,0.30463957884545917,102.07808662839227
Gene.947,turquoise,0.34927219386436165,113.02003088442227
Gene.948,yellow,0.9105113419168394,149.97086711940935
Gene.949,yellow,0.9073508983953933,149.29811083940334
Gene.950,brown,0.9573758600453866,106.29471781596231
Gene.951,brown,0.6663357875644431,141.91288639893898
Gene.952,yellow,0.8261041139470889,146.91052843540206
Gene.953,turquoise,0.9493830054266644,119.7002079267105
Gene.954,brown,0.8299196400345897,161.86248303972212
Gene.955,brown,0.47833110096321463,142.95489343406834
Gene.956,turquoise,0.7628803056136237,171.57229145026236
Gene.957,yellow,0.6483140672992384,132.95531799427508
Gene.958,blue,0.9483545060988077,138.66027805044183
Gene.959,yellow,0.5326846126888651,114.32344610880433
Gene.960,blue,0.8573516218244744,152.40510755424515
Gene.961,turquoise,0.5423718577795527,140.71174629227744
Gene.962,yellow,0.8678624025628816,147.94131167259977
Gene.963,brown,-0.6977250533240416,97.9581466238854
Gene.964,yellow,0.5146631054456208,106.05952175707819
Gene.965,blue,0.6311911041784544,141.49446778095376
Gene.966,turquoise,0.9633146389899333,117.79125460291343
Gene.967,turquoise,0.9291440459345427,147.62659621865274
Gene.968,yellow,0.6115844084531219,123.54475250037989
Gene.969,yellow,0.6661681619953688,134.1654464134509
Gene.970,blue,0.6075683984191218,132.4268951273678
Gene.971,yellow,0.7528432380942123,130.53597826718456
Gene.972,turquoise,0.8954785332352545,166.33229271683638
Gene.973,brown,0.6764096989151196,155.0749740181028
Gene.974,turquoise,0.6841524438900027,143.5891642533454
Gene.975,blue,0.6134148339567592,132.37088327349008
Gene.976,turquoise,0.9551554999044204,180.2744397369437
Gene.977,yellow,0.8824515548187244,154.39820599551072
Gene.978,red,0.7443072590615261,13.871448337839169
Gene.979,turquoise,0.9301783744394719,165.24958714541555
Gene.980,blue,0.779922110253917,153.29245700489318
Gene.981,blue,0.8571568734967528,132.1571319740957
Gene.982,yellow,0.8647245397925865,130.461009658954
Gene.983,yellow,0.5375988682145292,121.21648432324521
Gene.984,yellow,0.8471351231580873,144.29051105156276
Gene.985,brown,0.9259356465164722,176.86902002096392
Gene.986,turquoise,0.17858360746527233,95.78423586487705
Gene.987,red,0.725209242747966,16.90910081380086
Gene.988,blue,0.602675916275642,129.99168020137753
Gene.989,blue,0.9397366589345569,139.90538388272265
Gene.990,brown,0.7112993029283547,150.85182816240484
Gene.991,blue,0.8051282895306795,150.07979973021793
Gene.992,turquoise,0.9449956913968653,175.96730647252483
Gene.993,yellow,0.8731460506967144,109.8331340622327
Gene.994,brown,0.8234255213460319,156.43178680295486
Gene.995,brown,0.7978337872216432,161.08812912843257
Gene.996,turquoise,0.829776380144943,154.12932659756706
Gene.997,turquoise,0.8024165822584005,141.84960804266933
Gene.998,blue,0.9346663500411987,162.64132217357704
Gene.999,brown,0.6574187431292582,157.6334535288531
Gene.1000,yellow,0.9245386722671575,125.83885434075424
Gene.1001,turquoise,0.9648582015932633,183.58376908264557
Gene.1002,brown,0.8987736598906788,167.8908118683268
Gene.1003,turquoise,0.6009855803210159,150.86924171983512
Gene.1004,brown,0.8424907132554756,159.6082303324248
Gene.1005,turquoise,0.8573567367108506,154.07383620123275
Gene.1006,brown,0.570599413632467,151.29133120921696
Gene.1007,brown,0.6111842342477987,136.59221280738504
Gene.1008,blue,0.6189387866568122,138.73616847783603
Gene.1009,blue,0.5374179610231996,110.68652121027624
Gene.1010,blue,0.8064479104370088,141.79876005151644
Gene.1011,blue,0.946967298856695,151.45928590847444
Gene.1012,yellow,0.7400181308700651,123.59855773429163
Gene.1013,brown,0.9218371945262784,180.91446195395386
Gene.1014,yellow,0.8949694298250808,117.50336812767344
Gene.1015,blue,0.679935139423027,148.09939784653795
Gene.1016,blue,0.9264865492411164,170.3493355521829
Gene.1017,yellow,0.6840109790437576,126.34052166804587
Gene.1018,brown,0.8232335510667316,143.93961065227077
Gene.1019,yellow,0.857563904062778,142.84513494174803
Gene.1020,brown,0.9732900419320044,176.9541149706261
Gene.1021,brown,0.5254182773906011,111.93143994573802
Gene.1022,turquoise,0.22188525768946343,94.77900840309928
Gene.1023,turquoise,0.8622023764507205,179.52631375230507
Gene.1024,brown,0.9025680283786275,159.56284205835067
Gene.1025,blue,0.9706566774831337,136.0023202887164
Gene.1026,yellow,0.7275470115956457,131.10214946447377
Gene.1027,brown,0.8239535406922626,173.30609104853957
Gene.1028,black,0.5782244095213569,8.676181434479279
Gene.1029,brown,0.26091936286185957,114.74768708741827
Gene.1030,blue,0.6178223598913936,117.79711778120101
Gene.1031,brown,0.8886031370704466,183.52399084205922
Gene.1032,blue,0.9512172000683333,169.05991140887275
Gene.1033,blue,0.8312446665361778,155.79421744429476
Gene.1034,yellow,0.23875902621798217,74.1767781131685
Gene.1035,blue,0.9115655400211177,156.32570098362123
Gene.1036,brown,0.8816445860972768,174.45599138224338
Gene.1037,turquoise,0.21781728421314797,106.1670761615839
Gene.1038,blue,0.8546307178097466,142.5002138043714
Gene.1039,brown,0.9095558253566307,175.48363723389
Gene.1040,turquoise,0.893007200210563,172.2414996503026
Gene.1041,blue,0.5132976259528718,92.93571727801086
Gene.1042,blue,0.6776028108746501,144.55279455074788
Gene.1043,yellow,0.7807048304345912,132.26285140279853
Gene.1044,yellow,0.9250520858253686,160.6507586005089
Gene.1045,brown,0.8265814565721978,160.21731942727448
Gene.1046,yellow,0.7312162720670283,124.08943046713932
